id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado,,,,,,
12096,2019.06.14,10:55,99390,99400,99315,99380,99,465.0,99545.7,FALSO,,,,,,,,,
12097,2019.06.14,11:00,99380,99450,99355,99380,99,443.9,99530.6,FALSO,,,,,,,,,
12098,2019.06.14,11:05,99385,99425,99320,99390,99,419.4,99517.9,FALSO,,,,,,,,,
12099,2019.06.14,11:10,99385,99440,99350,99370,99,412.8,99504.4,FALSO,,,,,,,,,
12100,2019.06.14,11:15,99370,99370,99250,99270,99,397.2,99483.1,FALSO,,,,,,,,,
12101,2019.06.14,11:20,99275,99390,99235,99350,99,382.8,99471.0,FALSO,,,,,,,,,
12102,2019.06.14,11:25,99350,99480,99335,99440,99,384.4,99468.2,FALSO,,,,,,,,,
12103,2019.06.14,11:30,99435,99525,99410,99430,99,377.8,99464.7,FALSO,,,,,,,,,
12104,2019.06.14,11:35,99430,99490,99325,99335,99,371.7,99452.9,FALSO,,,,,,,,,
12105,2019.06.14,11:40,99330,99395,99255,99395,99,373.3,99447.7,FALSO,,,,,,,,,
12106,2019.06.14,11:45,99395,99415,99285,99385,99,373.9,99442.0,FALSO,,,,,,,,,
12107,2019.06.14,11:50,99390,99425,99310,99410,99,376.1,99439.1,FALSO,,,,,,,,,
12108,2019.06.14,11:55,99410,99520,99360,99480,99,388.3,99442.8,FALSO,,,,,,,,,
12109,2019.06.14,12:00,99480,99495,99405,99420,99,405.0,99440.7,FALSO,,,,,,,,,
12110,2019.06.14,12:05,99425,99455,99340,99350,99,405.0,99432.5,FALSO,,,,,,,,,
12111,2019.06.14,12:10,99355,99545,99325,99515,99,413.3,99440.0,FALSO,,,,,,,,,
12112,2019.06.14,12:15,99520,99545,99450,99495,99,420.6,99445.0,FALSO,,,,,,,,,
12113,2019.06.14,12:20,99490,99590,99480,99570,99,446.7,99456.3,FALSO,,,,,,,,,
12114,2019.06.14,12:25,99565,99650,99535,99650,99,475.0,99473.9,VERDADEIRO,,,,,,,,,
12115,2019.06.14,12:30,99650,99985,99640,99950,99,537.8,99517.2,VERDADEIRO,,,,,,,,,
12116,2019.06.14,12:35,99950,99980,99805,99810,99,582.2,99543.8,VERDADEIRO,,,,,,,,,
12117,2019.06.14,12:40,99815,99830,99615,99695,99,606.1,99557.6,VERDADEIRO,,,,,,,,,
12118,2019.06.14,12:45,99690,99750,99600,99650,99,631.7,99566.0,VERDADEIRO,,,,,,,,,
12119,2019.06.14,12:50,99655,99675,99350,99355,99,632.2,99546.8,VERDADEIRO,,,,,,,,,
12120,2019.06.14,12:55,99360,99485,99330,99445,99,624.4,99537.5,VERDADEIRO,,,,,,,,,
12121,2019.06.14,13:00,99445,99475,99380,99445,99,618.9,99529.1,VERDADEIRO,,,,,,,,,
12122,2019.06.14,13:05,99445,99495,99420,99430,99,603.3,99520.1,VERDADEIRO,,,,,,,,,
12123,2019.06.14,13:10,99435,99445,99385,99410,99,576.7,99510.1,VERDADEIRO,,,,,,,,,
12124,2019.06.14,13:15,99410,99425,99305,99310,99,505.6,99491.9,VERDADEIRO,,,,,,,,,
12125,2019.06.14,13:20,99315,99315,99100,99250,99,443.3,99469.9,FALSO,,,,,,,,,
12126,2019.06.14,13:25,99255,99310,99220,99225,99,391.1,99447.7,FALSO,,,,,,,,,
12127,2019.06.14,13:30,99220,99280,99150,99225,99,343.9,99427.4,FALSO,,,,,,,,,
12128,2019.06.14,13:35,99225,99280,99205,99260,99,333.3,99412.2,FALSO,,,,,,,,,
12129,2019.06.14,13:40,99260,99300,99190,99210,99,307.2,99393.8,FALSO,,,,,,,,,
12130,2019.06.14,13:45,99215,99225,99150,99210,99,281.1,99377.1,FALSO,,,,,,,,,
12131,2019.06.14,13:50,99210,99240,99110,99130,99,247.8,99354.6,FALSO,,,,,,,,,
12132,2019.06.14,13:55,99130,99175,98985,99030,99,205.6,99325.1,FALSO,,,,,,,,,
12133,2019.06.14,14:00,99025,99110,99015,99095,99,181.7,99304.2,FALSO,,,,,,,,,
12134,2019.06.14,14:05,99090,99170,99070,99140,99,169.4,99289.3,FALSO,,,,,,,,,
12135,2019.06.14,14:10,99140,99160,99060,99075,99,152.8,99269.8,FALSO,,,,,,,,,
12136,2019.06.14,14:15,99070,99145,99050,99050,99,133.3,99249.8,FALSO,,,,,,,,,
12137,2019.06.14,14:20,99050,99150,99030,99145,99,120.6,99240.3,FALSO,,,,,,,,,
12138,2019.06.14,14:25,99145,99150,99085,99120,99,110.6,99229.4,FALSO,,,,,,,,,
12139,2019.06.14,14:30,99130,99145,99030,99035,99,091.1,99211.7,FALSO,,,,,,,,,
12140,2019.06.14,14:35,99035,99040,98880,98945,99,070.6,99187.4,FALSO,,,,,,,,,
12141,2019.06.14,14:40,98945,98955,98550,98590,99,021.7,99133.1,FALSO,,,,,,,,,
12142,2019.06.14,14:45,98590,98690,98570,98605,98,967.2,99085.1,FALSO,,,,,,,,,
12143,2019.06.14,14:50,98600,98850,98595,98785,98,927.8,99057.8,FALSO,,,,,,,,,
12144,2019.06.14,14:55,98790,98840,98725,98780,98,895.0,99032.6,FALSO,,,,,,,,,
12145,2019.06.14,15:00,98785,98850,98740,98795,98,866.7,99011.0,FALSO,,,,,,,,,
12146,2019.06.14,15:05,98790,98815,98710,98730,98,820.6,98985.4,FALSO,,,,,,,,,
12147,2019.06.14,15:10,98730,98780,98675,98695,98,773.3,98959.0,FALSO,,,,,,,,,
12148,2019.06.14,15:15,98690,98710,98610,98695,98,735.6,98935.0,FALSO,,,,,,,,,
12149,2019.06.14,15:20,98685,98725,98485,98490,98,685.0,98894.6,FALSO,,,,,,,,,
12150,2019.06.14,15:25,98490,98675,98460,98670,98,693.9,98874.2,FALSO,,,,,,,,,
12151,2019.06.14,15:30,98670,98735,98665,98695,98,703.9,98857.9,FALSO,,,,,,,,,
12152,2019.06.14,15:35,98695,98770,98675,98760,98,701.1,98849.0,FALSO,,,,,,,,,
12153,2019.06.14,15:40,98755,98820,98690,98755,98,698.3,98840.4,FALSO,,,,,,,,,
12154,2019.06.14,15:45,98755,98800,98680,98745,98,692.8,98831.8,FALSO,,,,,,,,,
12155,2019.06.14,15:50,98745,98840,98740,98810,98,701.7,98829.8,FALSO,,,,,,,,,
12156,2019.06.14,15:55,98810,98830,98615,98645,98,696.1,98813.0,FALSO,,,,,,,,,
12157,2019.06.14,16:00,98645,98690,98580,98640,98,690.0,98797.3,FALSO,,,,,,,,,
12158,2019.06.14,16:05,98640,98760,98515,98750,98,718.9,98793.0,FALSO,,,,,,,,,
12159,2019.06.14,16:10,98750,98765,98600,98640,98,715.6,98779.1,FALSO,,,,,,,,,
12160,2019.06.14,16:15,98640,98720,98610,98690,98,715.0,98771.0,FALSO,,,,,,,,,
12161,2019.06.14,16:20,98685,98740,98615,98705,98,708.9,98765.0,FALSO,,,,,,,,,
12162,2019.06.14,16:25,98705,98710,98580,98615,98,693.3,98751.3,FALSO,,,,,,,,,
12163,2019.06.14,16:30,98625,98690,98580,98680,98,686.1,98744.8,FALSO,,,,,,,,,
12164,2019.06.14,16:35,98680,98800,98675,98775,98,682.2,98747.6,FALSO,,,,,,,,,
12165,2019.06.14,16:40,98775,98795,98710,98720,98,690.6,98745.1,FALSO,,,,,,,,,
12166,2019.06.14,16:45,98725,98900,98720,98860,98,715.0,98755.5,FALSO,,,,,,,,,
12167,2019.06.14,16:50,98860,98900,98780,98890,98,730.6,98767.7,FALSO,,,,,,,,,
12168,2019.06.14,16:55,98895,98935,98810,98840,98,752.8,98774.3,FALSO,,,,,,,,,
12169,2019.06.14,17:00,98840,98930,98835,98910,98,777.2,98786.7,FALSO,,,,,,,,,
12170,2019.06.14,17:05,98910,98970,98770,98965,98,806.1,98802.9,VERDADEIRO,,,,,,,,,
12171,2019.06.14,17:10,98960,98970,98880,98920,98,840.0,98813.5,VERDADEIRO,,,,,,,,,
12172,2019.06.14,17:15,98910,98930,98820,98875,98,861.7,98819.1,VERDADEIRO,,,,,,,,,
12173,2019.06.14,17:20,98870,98875,98775,98840,98,868.9,98821.0,VERDADEIRO,,,,,,,,,
12174,2019.06.14,17:25,98835,98840,98690,98715,98,868.3,98811.4,VERDADEIRO,,,,,,,,,
12175,2019.06.14,17:30,98720,98765,98690,98715,98,852.2,98802.6,VERDADEIRO,,,,,,,,,
12176,2019.06.14,17:35,98710,98740,98685,98725,98,833.9,98795.6,VERDADEIRO,,,,,,,,,
12177,2019.06.14,17:40,98725,98740,98610,98655,98,813.3,98782.8,VERDADEIRO,,,,,,,,,
12178,2019.06.14,17:45,98650,98710,98645,98655,98,785.0,98771.2,VERDADEIRO,,,,,,,,,
12179,2019.06.14,17:50,98660,98755,98635,98635,98,748.3,98758.8,FALSO,,,,,,,,,
12180,2019.06.17,09:00,98615,98780,98615,98675,98,721.1,98751.2,FALSO,,,,,,,,,
12181,2019.06.17,09:05,98675,98705,98565,98580,98,688.3,98735.6,FALSO,,,,,,,,,
12182,2019.06.17,09:10,98580,98680,98545,98640,98,666.1,98726.9,FALSO,,,,,,,,,
12183,2019.06.17,09:15,98640,98695,98610,98665,98,660.6,98721.3,FALSO,,,,,,,,,
12184,2019.06.17,09:20,98665,98750,98665,98740,98,663.3,98723.0,FALSO,,,,,,,,,
12185,2019.06.17,09:25,98740,98750,98685,98740,98,665.0,98724.5,FALSO,,,,,,,,,
12186,2019.06.17,09:30,98740,98840,98735,98790,98,680.0,98730.5,FALSO,,,,,,,,,
12187,2019.06.17,09:35,98795,98835,98785,98810,98,697.2,98737.7,FALSO,,,,,,,,,
12188,2019.06.17,09:40,98810,98825,98715,98730,98,707.8,98737.0,FALSO,,,,,,,,,
12189,2019.06.17,09:45,98735,98790,98700,98760,98,717.2,98739.1,FALSO,,,,,,,,,
12190,2019.06.17,09:50,98755,98815,98750,98785,98,740.0,98743.3,FALSO,,,,,,,,,
12191,2019.06.17,09:55,98785,98875,98765,98850,98,763.3,98753.0,VERDADEIRO,,,,,,,,,
12192,2019.06.17,10:00,98855,98885,98760,98795,98,777.8,98756.8,VERDADEIRO,,,,,,,,,
12193,2019.06.17,10:05,98795,98820,98675,98720,98,775.6,98753.5,VERDADEIRO,,,,,,,,,
12194,2019.06.17,10:10,98720,98730,98575,98665,98,767.2,98745.4,VERDADEIRO,,,,,,,,,
12195,2019.06.17,10:15,98660,98805,98630,98790,98,767.2,98749.5,VERDADEIRO,,,,,,,,,
12196,2019.06.17,10:20,98785,98950,98780,98895,98,776.7,98762.7,VERDADEIRO,,,,,,,,,
12197,2019.06.17,10:25,98895,98935,98810,98830,98,787.8,98768.8,VERDADEIRO,,,,,,,,,
12198,2019.06.17,10:30,98825,98990,98780,98845,98,797.2,98775.7,VERDADEIRO,,,,,,,,,
12199,2019.06.17,10:35,98840,98995,98815,98825,98,801.7,98780.2,VERDADEIRO,,,,,,,,,
12200,2019.06.17,10:40,98825,99005,98780,98960,98,813.9,98796.6,VERDADEIRO,,,,,,,,,
12201,2019.06.17,10:45,98960,99095,98945,99075,98,845.0,98821.9,VERDADEIRO,,,,,,,,,
12202,2019.06.17,10:50,99070,99160,99050,99110,98,888.3,98848.1,VERDADEIRO,,,,,,,,,
12203,2019.06.17,10:55,99115,99280,99100,99270,98,955.6,98886.4,VERDADEIRO,,,,,,,,,
12204,2019.06.17,11:00,99270,99375,99250,99270,99,008.9,98921.3,VERDADEIRO,,,,,,,,,
12205,2019.06.17,11:05,99275,99340,99185,99210,99,043.9,98947.5,VERDADEIRO,,,,,,,,,
12206,2019.06.17,11:10,99205,99270,99175,99200,99,085.0,98970.5,VERDADEIRO,,,,,,,,,
12207,2019.06.17,11:15,99205,99230,99115,99190,99,123.3,98990.4,VERDADEIRO,,,,,,,,,
12208,2019.06.17,11:20,99190,99245,99130,99160,99,160.6,99005.9,VERDADEIRO,,,,,,,,,
12209,2019.06.17,11:25,99160,99270,99140,99165,99,183.3,99020.3,VERDADEIRO,,,,,,,,,
12210,2019.06.17,11:30,99165,99330,99160,99320,99,210.6,99047.6,VERDADEIRO,,,,,,,,,
12211,2019.06.17,11:35,99320,99375,99185,99200,99,220.6,99061.4,VERDADEIRO,,,,,,,,,
12212,2019.06.17,11:40,99200,99255,99140,99155,99,207.8,99069.9,VERDADEIRO,,,,,,,,,
12213,2019.06.17,11:45,99155,99190,99105,99155,99,195.0,99077.7,VERDADEIRO,,,,,,,,,
12214,2019.06.17,11:50,99155,99220,99080,99210,99,195.0,99089.7,VERDADEIRO,,,,,,,,,
12215,2019.06.17,11:55,99205,99220,99135,99145,99,188.9,99094.7,VERDADEIRO,,,,,,,,,
12216,2019.06.17,12:00,99145,99200,99040,99095,99,178.3,99094.8,VERDADEIRO,,,,,,,,,
12217,2019.06.17,12:05,99100,99125,99060,99090,99,170.6,99094.3,VERDADEIRO,,,,,,,,,
12218,2019.06.17,12:10,99090,99125,99045,99110,99,164.4,99095.7,VERDADEIRO,,,,,,,,,
12219,2019.06.17,12:15,99115,99170,99085,99160,99,146.7,99101.6,VERDADEIRO,,,,,,,,,
12220,2019.06.17,12:20,99155,99220,99150,99155,99,141.7,99106.4,VERDADEIRO,,,,,,,,,
12221,2019.06.17,12:25,99155,99165,99085,99095,99,135.0,99105.4,VERDADEIRO,,,,,,,,,
12222,2019.06.17,12:30,99095,99125,98865,98875,99,103.9,99084.5,VERDADEIRO,,,,,,,,,
12223,2019.06.17,12:35,98880,98925,98835,98895,99,068.9,99067.2,VERDADEIRO,,,,,,,,,
12224,2019.06.17,12:40,98890,98965,98810,98910,99,042.8,99052.9,FALSO,,,,,,,,,
12225,2019.06.17,12:45,98915,98990,98880,98980,99,030.0,99046.3,FALSO,,,,,,,,,
12226,2019.06.17,12:50,98975,99100,98960,99045,99,025.0,99046.2,FALSO,,,,,,,,,
12227,2019.06.17,12:55,99050,99170,99015,99160,99,030.6,99056.5,FALSO,,,,,,,,,
12228,2019.06.17,13:00,99155,99260,99135,99155,99,030.0,99065.5,FALSO,,,,,,,,,
12229,2019.06.17,13:05,99150,99280,99150,99225,99,037.8,99080.0,FALSO,,,,,,,,,
12230,2019.06.17,13:10,99225,99270,99175,99220,99,051.7,99092.7,FALSO,,,,,,,,,
12231,2019.06.17,13:15,99215,99360,99205,99285,99,097.2,99110.2,FALSO,,,,,,,,,
12232,2019.06.17,13:20,99285,99315,99205,99235,99,135.0,99121.5,VERDADEIRO,,,,,,,,,
12233,2019.06.17,13:25,99230,99245,99145,99145,99,161.1,99123.7,VERDADEIRO,,,,,,,,,
12234,2019.06.17,13:30,99150,99230,99145,99220,99,187.8,99132.4,VERDADEIRO,,,,,,,,,
12235,2019.06.17,13:35,99220,99300,99155,99205,99,205.6,99139.0,VERDADEIRO,,,,,,,,,
12236,2019.06.17,13:40,99205,99230,99110,99150,99,204.4,99140.0,VERDADEIRO,,,,,,,,,
12237,2019.06.17,13:45,99145,99185,99105,99140,99,202.8,99140.0,VERDADEIRO,,,,,,,,,
12238,2019.06.17,13:50,99140,99170,99105,99160,99,195.6,99141.8,VERDADEIRO,,,,,,,,,
12239,2019.06.17,13:55,99160,99195,99120,99170,99,190.0,99144.4,VERDADEIRO,,,,,,,,,
12240,2019.06.17,14:00,99170,99245,99125,99170,99,177.2,99146.7,VERDADEIRO,,,,,,,,,
12241,2019.06.17,14:05,99170,99175,99130,99150,99,167.8,99147.0,VERDADEIRO,,,,,,,,,
12242,2019.06.17,14:10,99150,99210,99135,99190,99,172.8,99150.9,VERDADEIRO,,,,,,,,,
12243,2019.06.17,14:15,99190,99240,99105,99110,99,160.6,99147.2,VERDADEIRO,,,,,,,,,
12244,2019.06.17,14:20,99110,99110,99015,99045,99,142.8,99137.9,VERDADEIRO,,,,,,,,,
12245,2019.06.17,14:25,99045,99085,99025,99070,99,133.9,99131.7,VERDADEIRO,,,,,,,,,
12246,2019.06.17,14:30,99065,99125,99050,99090,99,128.3,99127.9,VERDADEIRO,,,,,,,,,
12247,2019.06.17,14:35,99090,99150,99060,99070,99,118.3,99122.7,FALSO,,,,,,,,,
12248,2019.06.17,14:40,99065,99140,99050,99070,99,107.2,99117.9,FALSO,,,,,,,,,
12249,2019.06.17,14:45,99070,99070,98890,98985,99,086.7,99105.8,FALSO,,,,,,,,,
12250,2019.06.17,14:50,98990,98995,98910,98935,99,062.8,99090.3,FALSO,,,,,,,,,
12251,2019.06.17,14:55,98940,98970,98730,98750,99,013.9,99059.3,FALSO,,,,,,,,,
12252,2019.06.17,15:00,98745,99015,98705,99015,99,003.3,99055.3,FALSO,,,,,,,,,
12253,2019.06.17,15:05,99015,99115,98950,99015,99,000.0,99051.7,FALSO,,,,,,,,,
12254,2019.06.17,15:10,99015,99095,98945,99010,98,993.3,99047.9,FALSO,,,,,,,,,
12255,2019.06.17,15:15,99010,99080,98925,98950,98,977.8,99039.0,FALSO,,,,,,,,,
12256,2019.06.17,15:20,98955,98990,98900,98975,98,967.2,99033.2,FALSO,,,,,,,,,
12257,2019.06.17,15:25,98975,98990,98850,98875,98,945.6,99018.8,FALSO,,,,,,,,,
12258,2019.06.17,15:30,98875,99040,98870,98995,98,946.7,99016.6,FALSO,,,,,,,,,
12259,2019.06.17,15:35,99000,99065,98970,99060,98,960.6,99020.6,FALSO,,,,,,,,,
12260,2019.06.17,15:40,99060,99130,99000,99010,98,989.4,99019.6,FALSO,,,,,,,,,
12261,2019.06.17,15:45,99010,99020,98920,98975,98,985.0,99015.5,FALSO,,,,,,,,,
12262,2019.06.17,15:50,98970,98985,98925,98980,98,981.1,99012.3,FALSO,,,,,,,,,
12263,2019.06.17,15:55,98980,99005,98930,98950,98,974.4,99006.6,FALSO,,,,,,,,,
12264,2019.06.17,16:00,98955,98955,98810,98850,98,963.3,98992.4,FALSO,,,,,,,,,
12265,2019.06.17,16:05,98850,98900,98820,98870,98,951.7,98981.3,FALSO,,,,,,,,,
12266,2019.06.17,16:10,98875,98900,98830,98875,98,951.7,98971.6,FALSO,,,,,,,,,
12267,2019.06.17,16:15,98880,98955,98800,98850,98,935.6,98960.6,FALSO,,,,,,,,,
12268,2019.06.17,16:20,98850,98900,98820,98870,98,914.4,98952.3,FALSO,,,,,,,,,
12269,2019.06.17,16:25,98875,98940,98860,98935,98,906.1,98950.8,FALSO,,,,,,,,,
12270,2019.06.17,16:30,98930,99005,98900,98955,98,903.9,98951.1,FALSO,,,,,,,,,
12271,2019.06.17,16:35,98960,98970,98880,98895,98,894.4,98946.0,FALSO,,,,,,,,,
12272,2019.06.17,16:40,98900,98905,98790,98830,98,881.1,98935.5,FALSO,,,,,,,,,
12273,2019.06.17,16:45,98825,98845,98775,98790,98,874.4,98922.3,FALSO,,,,,,,,,
12274,2019.06.17,16:50,98790,98790,98670,98710,98,856.7,98903.0,FALSO,,,,,,,,,
12275,2019.06.17,16:55,98710,98720,98560,98630,98,829.4,98878.1,FALSO,,,,,,,,,
12276,2019.06.17,17:00,98630,98710,98610,98620,98,803.9,98854.7,FALSO,,,,,,,,,
12277,2019.06.17,17:05,98615,98710,98605,98700,98,785.0,98840.6,FALSO,,,,,,,,,
12278,2019.06.17,17:10,98695,98720,98665,98680,98,756.7,98826.0,FALSO,,,,,,,,,
12279,2019.06.17,17:15,98685,98705,98630,98650,98,722.8,98810.0,FALSO,,,,,,,,,
12280,2019.06.17,17:20,98645,98650,98605,98610,98,691.1,98791.8,FALSO,,,,,,,,,
12281,2019.06.17,17:25,98615,98640,98605,98635,98,669.4,98777.6,FALSO,,,,,,,,,
12282,2019.06.17,17:30,98630,98635,98580,98585,98,646.7,98760.1,FALSO,,,,,,,,,
12283,2019.06.17,17:35,98585,98590,98500,98560,98,630.0,98741.9,FALSO,,,,,,,,,
12284,2019.06.17,17:40,98560,98565,98530,98540,98,620.0,98723.5,FALSO,,,,,,,,,
12285,2019.06.17,17:45,98545,98625,98530,98615,98,619.4,98713.7,FALSO,,,,,,,,,
12286,2019.06.17,17:50,98615,98635,98525,98600,98,608.3,98703.3,FALSO,,,,,,,,,
12287,2019.06.18,09:00,99280,99495,99195,99445,98,693.3,98770.8,FALSO,,,,,,,,,
12288,2019.06.18,09:05,99445,99460,99380,99405,98,777.2,98828.4,FALSO,,,,,,,,,
12289,2019.06.18,09:10,99405,99450,99405,99440,98,869.4,98884.0,FALSO,,,,,,,,,
12290,2019.06.18,09:15,99435,99460,99385,99410,98,955.6,98931.8,VERDADEIRO,,,,,,,,,
12291,2019.06.18,09:20,99415,99425,99355,99400,99,046.1,98974.4,VERDADEIRO,,,,,,,,,
12292,2019.06.18,09:25,99405,99490,99385,99455,99,145.6,99018.1,VERDADEIRO,,,,,,,,,
12293,2019.06.18,09:30,99455,99565,99420,99470,99,248.9,99059.2,VERDADEIRO,,,,,,,,,
12294,2019.06.18,09:35,99465,99485,99455,99470,99,343.9,99096.5,VERDADEIRO,,,,,,,,,
12295,2019.06.18,09:40,99465,99520,99450,99520,99,446.1,99135.0,VERDADEIRO,,,,,,,,,
12296,2019.06.18,09:45,99520,99525,99455,99490,99,451.1,99167.3,VERDADEIRO,,,,,,,,,
12297,2019.06.18,09:50,99490,99560,99480,99505,99,462.2,99198.0,VERDADEIRO,,,,,,,,,
12298,2019.06.18,09:55,99505,99515,99465,99485,99,467.2,99224.1,VERDADEIRO,,,,,,,,,
12299,2019.06.18,10:00,99490,99535,99405,99475,99,474.4,99246.9,VERDADEIRO,,,,,,,,,
12300,2019.06.18,10:05,99475,99505,99435,99485,99,483.9,99268.5,VERDADEIRO,,,,,,,,,
12301,2019.06.18,10:10,99490,99520,99420,99490,99,487.8,99288.7,VERDADEIRO,,,,,,,,,
12302,2019.06.18,10:15,99485,99505,99380,99420,99,482.2,99300.6,VERDADEIRO,,,,,,,,,
12303,2019.06.18,10:20,99420,99550,99385,99410,99,475.6,99310.6,VERDADEIRO,,,,,,,,,
12304,2019.06.18,10:25,99405,99480,99395,99440,99,466.7,99322.3,VERDADEIRO,,,,,,,,,
12305,2019.06.18,10:30,99435,99695,99410,99635,99,482.8,99350.7,VERDADEIRO,,,,,,,,,
12306,2019.06.18,10:35,99635,99680,99495,99665,99,500.6,99379.3,VERDADEIRO,,,,,,,,,
12307,2019.06.18,10:40,99660,99885,99650,99845,99,540.6,99421.6,VERDADEIRO,,,,,,,,,
12308,2019.06.18,10:45,99845,99920,99825,99880,99,585.6,99463.3,VERDADEIRO,,,,,,,,,
12309,2019.06.18,10:50,99875,100000,99875,99990,99,641.7,99511.2,VERDADEIRO,,,,,,,,,
12310,2019.06.18,10:55,99990,100120,99935,100040,99,702.8,99559.3,VERDADEIRO,,,,,,,,,
12311,2019.06.18,11:00,100040,100140,99990,99995,99,766.7,99598.9,VERDADEIRO,,,,,,,,,
12312,2019.06.18,11:05,99995,100020,99905,99920,99,823.3,99628.1,VERDADEIRO,,,,,,,,,
12313,2019.06.18,11:10,99925,100065,99905,100035,99,889.4,99665.1,VERDADEIRO,,,,,,,,,
12314,2019.06.18,11:15,100040,100060,99925,99980,99,927.8,99693.7,VERDADEIRO,,,,,,,,,
12315,2019.06.18,11:20,99975,100005,99875,99960,99,960.6,99717.9,VERDADEIRO,,,,,,,,,
12316,2019.06.18,11:25,99965,100025,99930,99990,99,976.7,99742.6,VERDADEIRO,,,,,,,,,
12317,2019.06.18,11:30,99995,100045,99960,99975,99,987.2,99763.8,VERDADEIRO,,,,,,,,,
12318,2019.06.18,11:35,99975,100010,99925,99955,99,983.3,99781.2,VERDADEIRO,,,,,,,,,
12319,2019.06.18,11:40,99955,100035,99950,99995,99,978.3,99800.6,VERDADEIRO,,,,,,,,,
12320,2019.06.18,11:45,100000,100080,99950,100065,99,986.1,99824.6,VERDADEIRO,,,,,,,,,
12321,2019.06.18,11:50,100060,100095,99930,99980,99,992.8,99838.8,VERDADEIRO,,,,,,,,,
12322,2019.06.18,11:55,99975,100020,99955,100000,99,988.9,99853.4,VERDADEIRO,,,,,,,,,
12323,2019.06.18,12:00,100000,100060,99980,100045,99,996.1,99870.8,VERDADEIRO,,,,,,,,,
12324,2019.06.18,12:05,100040,100275,100040,100240,100,027.2,99904.4,VERDADEIRO,,,,,,,,,
12325,2019.06.18,12:10,100235,100325,100190,100235,100,054.4,99934.4,VERDADEIRO,,,,,,,,,
12326,2019.06.18,12:15,100235,100300,100220,100270,100,087.2,99965.0,VERDADEIRO,,,,,,,,,
12327,2019.06.18,12:20,100270,100365,100245,100295,100,125.0,99995.0,VERDADEIRO,,,,,,,,,
12328,2019.06.18,12:25,100295,100305,100175,100175,100,145.0,100011.3,VERDADEIRO,,,,,,,,,
12329,2019.06.18,12:30,100180,100185,100120,100135,100,152.8,100022.6,VERDADEIRO,,,,,,,,,
12330,2019.06.18,12:35,100130,100150,100115,100130,100,169.4,100032.3,VERDADEIRO,,,,,,,,,
12331,2019.06.18,12:40,100130,100195,100120,100155,100,186.7,100043.5,VERDADEIRO,,,,,,,,,
12332,2019.06.18,12:45,100155,100210,100105,100150,100,198.3,100053.2,VERDADEIRO,,,,,,,,,
12333,2019.06.18,12:50,100150,100165,100120,100135,100,186.7,100060.6,VERDADEIRO,,,,,,,,,
12334,2019.06.18,12:55,100135,100165,100105,100115,100,173.3,100065.6,VERDADEIRO,,,,,,,,,
12335,2019.06.18,13:00,100120,100175,100105,100145,100,159.4,100072.8,VERDADEIRO,,,,,,,,,
12336,2019.06.18,13:05,100145,100190,100110,100160,100,144.4,100080.7,VERDADEIRO,,,,,,,,,
12337,2019.06.18,13:10,100155,100190,100140,100160,100,142.8,100087.9,VERDADEIRO,,,,,,,,,
12338,2019.06.18,13:15,100160,100165,100120,100135,100,142.8,100092.2,VERDADEIRO,,,,,,,,,
12339,2019.06.18,13:20,100140,100205,100120,100205,100,151.1,100102.4,VERDADEIRO,,,,,,,,,
12340,2019.06.18,13:25,100205,100245,100175,100185,100,154.4,100110.0,VERDADEIRO,,,,,,,,,
12341,2019.06.18,13:30,100185,100195,100140,100140,100,153.3,100112.7,VERDADEIRO,,,,,,,,,
12342,2019.06.18,13:35,100145,100255,100120,100210,100,161.7,100121.5,VERDADEIRO,,,,,,,,,
12343,2019.06.18,13:40,100215,100245,100195,100205,100,171.7,100129.1,VERDADEIRO,,,,,,,,,
12344,2019.06.18,13:45,100205,100210,100150,100160,100,173.3,100131.9,VERDADEIRO,,,,,,,,,
12345,2019.06.18,13:50,100165,100190,100100,100150,100,172.2,100133.6,VERDADEIRO,,,,,,,,,
12346,2019.06.18,13:55,100150,100170,100135,100140,100,170.0,100134.2,VERDADEIRO,,,,,,,,,
12347,2019.06.18,14:00,100140,100145,100070,100075,100,163.3,100128.8,VERDADEIRO,,,,,,,,,
12348,2019.06.18,14:05,100075,100100,100055,100085,100,150.0,100124.8,VERDADEIRO,,,,,,,,,
12349,2019.06.18,14:10,100080,100130,100075,100105,100,141.1,100123.0,VERDADEIRO,,,,,,,,,
12350,2019.06.18,14:15,100105,100140,100065,100095,100,136.1,100120.5,VERDADEIRO,,,,,,,,,
12351,2019.06.18,14:20,100095,100140,100085,100135,100,127.8,100121.8,VERDADEIRO,,,,,,,,,
12352,2019.06.18,14:25,100140,100150,100090,100105,100,116.7,100120.2,FALSO,,,,,,,,,
12353,2019.06.18,14:30,100105,100140,100095,100130,100,113.3,100121.1,FALSO,,,,,,,,,
12354,2019.06.18,14:35,100135,100165,100100,100125,100,110.6,100121.5,FALSO,,,,,,,,,
12355,2019.06.18,14:40,100125,100150,100085,100105,100,106.7,100120.0,FALSO,,,,,,,,,
12356,2019.06.18,14:45,100105,100115,100065,100065,100,105.6,100115.0,FALSO,,,,,,,,,
12357,2019.06.18,14:50,100070,100110,100030,100095,100,106.7,100113.2,FALSO,,,,,,,,,
12358,2019.06.18,14:55,100095,100145,100090,100140,100,110.6,100115.6,FALSO,,,,,,,,,
