id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado
390,2019.01.07,13:45,92105,92240,92045,92235,92,227.8,,,,,
391,2019.01.07,13:50,92235,92270,92135,92145,92,195.0,,,,,
392,2019.01.07,13:55,92150,92195,92070,92155,92,174.4,,,,,
393,2019.01.07,14:00,92150,92255,92070,92150,92,157.2,,,,,
394,2019.01.07,14:05,92145,92165,91965,92060,92,140.0,,,,,
395,2019.01.07,14:10,92060,92145,91950,92035,92,128.9,,,,,
396,2019.01.07,14:15,92035,92045,91910,91945,92,098.3,,,,,
397,2019.01.07,14:20,91945,92020,91850,91970,92,088.9,,,,,
398,2019.01.07,14:25,91970,92040,91920,91975,92,074.4,,,,,
399,2019.01.07,14:30,91975,92000,91795,91890,92,036.1,,,,,
400,2019.01.07,14:35,91885,92055,91865,92030,92,023.3,,,,,
401,2019.01.07,14:40,92030,92115,91975,92090,92,016.1,,,,,
402,2019.01.07,14:45,92090,92150,92045,92135,92,014.4,,,,,
403,2019.01.07,14:50,92130,92340,92130,92315,92,042.8,,,,,
404,2019.01.07,14:55,92315,92415,92305,92405,92,083.9,,,,,
405,2019.01.07,15:00,92405,92415,92180,92195,92,111.7,,,,,
406,2019.01.07,15:05,92200,92265,92125,92175,92,134.4,,,,,
407,2019.01.07,15:10,92175,92180,92080,92115,92,150.0,,,,,
408,2019.01.07,15:15,92110,92260,92045,92130,92,176.7,,,,,
409,2019.01.07,15:20,92135,92175,92070,92175,92,192.8,,,,,
410,2019.01.07,15:25,92175,92330,92110,92265,92,212.2,,,,,
411,2019.01.07,15:30,92265,92320,92170,92230,92,222.8,,,,,
412,2019.01.07,15:35,92235,92240,91980,92100,92,198.9,,,,,
413,2019.01.07,15:40,92105,92120,91915,92000,92,153.9,,,,,
414,2019.01.07,15:45,91995,92570,91990,92420,92,178.9,,,,,
415,2019.01.07,15:50,92425,92565,92375,92470,92,211.7,,,,,
416,2019.01.07,15:55,92475,92575,92350,92505,92,255.0,,,,,
417,2019.01.07,16:00,92510,92705,92450,92480,92,293.9,,,,,
418,2019.01.07,16:05,92480,92565,92360,92525,92,332.8,,,,,
419,2019.01.07,16:10,92530,92650,92475,92610,92,371.1,,,,,
420,2019.01.07,16:15,92610,92685,92505,92535,92,405.0,,,,,
421,2019.01.07,16:20,92535,92660,92465,92630,92,463.9,,,,,
422,2019.01.07,16:25,92630,92710,92525,92595,92,530.0,,,,,
423,2019.01.07,16:30,92595,92605,92460,92510,92,540.0,,,,,
424,2019.01.07,16:35,92510,92565,92410,92520,92,545.6,,,,,
425,2019.01.07,16:40,92520,92600,92450,92575,92,553.3,,,,,
426,2019.01.07,16:45,92575,92675,92500,92530,92,558.9,,,,,
427,2019.01.07,16:50,92530,92550,92420,92440,92,549.4,,,,,
428,2019.01.07,16:55,92440,92440,92320,92325,92,517.8,,,,,
429,2019.01.07,17:00,92330,92500,92280,92360,92,498.3,,,,,
430,2019.01.07,17:05,92365,92375,92105,92125,92,442.2,,,,,
431,2019.01.07,17:10,92115,92220,92055,92195,92,397.8,,,,,
432,2019.01.07,17:15,92195,92320,92130,92290,92,373.3,,,,,
433,2019.01.07,17:20,92300,92335,92125,92140,92,331.1,,,,,
434,2019.01.07,17:25,92135,92160,91945,91985,92,265.6,,,,,
435,2019.01.07,17:30,91980,92065,91790,91885,92,193.9,,,,,
436,2019.01.07,17:35,91875,92105,91850,91860,92,129.4,,,,,
437,2019.01.07,17:40,91865,92010,91810,91970,92,090.0,,,,,
438,2019.01.07,17:45,91960,92060,91800,91835,92,031.7,,,,,
439,2019.01.07,17:50,91840,92000,91815,91950,92,012.2,,,,,
440,2019.01.07,17:55,91950,92175,91945,92110,92,002.8,,,,,
441,2019.01.07,18:00,92120,92290,92085,92260,91,999.4,,,,,
442,2019.01.07,18:05,92260,92365,92075,92245,92,011.1,,,,,
443,2019.01.08,09:00,92700,92700,92460,92480,92,066.1,,,,,
444,2019.01.08,09:05,92480,92640,92450,92615,92,147.2,,,,,
445,2019.01.08,09:10,92620,92630,92495,92505,92,218.9,,,,,
446,2019.01.08,09:15,92505,92550,92420,92530,92,281.1,,,,,
447,2019.01.08,09:20,92530,92550,92465,92500,92,355.0,,,,,
448,2019.01.08,09:25,92500,92540,92475,92490,92,415.0,,,,,
449,2019.01.08,09:30,92490,92595,92475,92565,92,465.6,,,,,
450,2019.01.08,09:35,92560,92635,92540,92610,92,504.4,,,,,
451,2019.01.08,09:40,92615,92680,92575,92610,92,545.0,,,,,
452,2019.01.08,09:45,92610,92735,92610,92725,92,572.2,,,,,
453,2019.01.08,09:50,92720,92760,92635,92710,92,582.8,,,,,
454,2019.01.08,09:55,92710,92715,92575,92690,92,603.3,,,,,
455,2019.01.08,10:00,92690,92705,92550,92690,92,621.1,,,,,
456,2019.01.08,10:05,92690,92745,92570,92590,92,631.1,,,,,
457,2019.01.08,10:10,92590,92720,92580,92615,92,645.0,,,,,
458,2019.01.08,10:15,92615,92630,92530,92605,92,649.4,,,,,
459,2019.01.08,10:20,92605,92705,92485,92535,92,641.1,,,,,
460,2019.01.08,10:25,92530,92565,92430,92510,92,630.0,,,,,
461,2019.01.08,10:30,92510,92510,92315,92355,92,588.9,,,,,
462,2019.01.08,10:35,92355,92400,92250,92280,92,541.1,,,,,
463,2019.01.08,10:40,92280,92280,92050,92060,92,471.1,,,,,
464,2019.01.08,10:45,92065,92205,91970,91995,92,393.9,,,,,
465,2019.01.08,10:50,91995,92130,91990,92090,92,338.3,,,,,
466,2019.01.08,10:55,92090,92160,92045,92140,92,285.6,,,,,
467,2019.01.08,11:00,92135,92265,92055,92245,92,245.6,,,,,
468,2019.01.08,11:05,92245,92250,92020,92045,92,191.1,,,,,
469,2019.01.08,11:10,92050,92090,91890,92060,92,141.1,,,,,
470,2019.01.08,11:15,92060,92175,92050,92165,92,120.0,,,,,
471,2019.01.08,11:20,92160,92225,92085,92120,92,102.2,,,,,
472,2019.01.08,11:25,92125,92130,91840,91880,92,082.2,,,,,
473,2019.01.08,11:30,91885,91920,91735,91840,92,065.0,,,,,
474,2019.01.08,11:35,91840,91960,91790,91900,92,043.9,,,,,
475,2019.01.08,11:40,91900,92020,91855,91970,92,025.0,,,,,
476,2019.01.08,11:45,91965,92035,91895,91935,91,990.6,,,,,
477,2019.01.08,11:50,91935,92010,91860,91920,91,976.7,,,,,
478,2019.01.08,11:55,91920,92000,91870,91925,91,961.7,,,,,
479,2019.01.08,12:00,91925,92095,91860,92055,91,949.4,,,,,
480,2019.01.08,12:05,92055,92080,91945,91975,91,933.3,,,,,
481,2019.01.08,12:10,91970,91975,91830,91965,91,942.8,,,,,
482,2019.01.08,12:15,91965,92080,91925,92060,91,967.2,,,,,
483,2019.01.08,12:20,92060,92130,92035,92100,91,989.4,,,,,
484,2019.01.08,12:25,92095,92165,91975,92145,92,008.9,,,,,
485,2019.01.08,12:30,92140,92215,91990,92110,92,028.3,,,,,
486,2019.01.08,12:35,92110,92180,92055,92090,92,047.2,,,,,
487,2019.01.08,12:40,92090,92290,92055,92240,92,082.2,,,,,
488,2019.01.08,12:45,92240,92265,92095,92220,92,100.6,,,,,
489,2019.01.08,12:50,92215,92280,92140,92170,92,122.2,,,,,
490,2019.01.08,12:55,92175,92295,92160,92275,92,156.7,,,,,
491,2019.01.08,13:00,92280,92375,92250,92360,92,190.0,,,,,
492,2019.01.08,13:05,92360,92455,92330,92365,92,219.4,,,,,
493,2019.01.08,13:10,92360,92375,92135,92190,92,224.4,,,,,
494,2019.01.08,13:15,92185,92190,92090,92100,92,223.3,,,,,
495,2019.01.08,13:20,92100,92160,91960,92025,92,216.1,,,,,
496,2019.01.08,13:25,92020,92040,91945,91975,92,186.7,,,,,
497,2019.01.08,13:30,91970,92025,91775,91880,92,148.9,,,,,
498,2019.01.08,13:35,91885,91975,91795,91975,92,127.2,,,,,
499,2019.01.08,13:40,91970,91980,91800,91835,92,078.3,,,,,
500,2019.01.08,13:45,91835,91850,91655,91730,92,008.3,,,,,
501,2019.01.08,13:50,91730,91765,91585,91610,91,924.4,,,,,
502,2019.01.08,13:55,91605,91740,91570,91725,91,872.8,,,,,
503,2019.01.08,14:00,91720,91835,91700,91825,91,842.2,,,,,
504,2019.01.08,14:05,91830,91955,91825,91930,91,831.7,,,,,
505,2019.01.08,14:10,91930,91935,91780,91845,91,817.2,,,,,
506,2019.01.08,14:15,91845,91975,91820,91940,91,823.9,,,,,
507,2019.01.08,14:20,91945,91965,91790,91890,91,814.4,,,,,
508,2019.01.08,14:25,91890,91935,91830,91835,91,814.4,,,,,
509,2019.01.08,14:30,91840,91850,91620,91670,91,807.8,,,,,
510,2019.01.08,14:35,91675,91770,91605,91710,91,818.9,,,,,
511,2019.01.08,14:40,91710,91860,91710,91790,91,826.1,,,,,
512,2019.01.08,14:45,91785,91885,91780,91840,91,827.8,,,,,
513,2019.01.08,14:50,91840,91925,91810,91905,91,825.0,,,,,
514,2019.01.08,14:55,91905,92080,91905,92045,91,847.2,,,,,
515,2019.01.08,15:00,92045,92140,92030,92125,91,867.8,,,,,
516,2019.01.08,15:05,92130,92165,92070,92150,91,896.7,,,,,
517,2019.01.08,15:10,92155,92250,92145,92235,91,941.1,,,,,
518,2019.01.08,15:15,92240,92350,92210,92330,92,014.4,,,,,
519,2019.01.08,15:20,92335,92345,92180,92285,92,078.3,,,,,
520,2019.01.08,15:25,92280,92390,92220,92365,92,142.2,,,,,
521,2019.01.08,15:30,92365,92450,92300,92370,92,201.1,,,,,
522,2019.01.08,15:35,92365,92415,92300,92390,92,255.0,,,,,
523,2019.01.08,15:40,92390,92485,92350,92400,92,294.4,,,,,
524,2019.01.08,15:45,92400,92430,92225,92230,92,306.1,,,,,
525,2019.01.08,15:50,92230,92295,92180,92205,92,312.2,,,,,
526,2019.01.08,15:55,92205,92285,92165,92235,92,312.2,,,,,
527,2019.01.08,16:00,92240,92280,92185,92210,92,298.9,,,,,
528,2019.01.08,16:05,92210,92220,92135,92165,92,285.6,,,,,
529,2019.01.08,16:10,92165,92260,92105,92210,92,268.3,,,,,
530,2019.01.08,16:15,92215,92340,92145,92175,92,246.7,,,,,
531,2019.01.08,16:20,92175,92270,92115,92190,92,224.4,,,,,
532,2019.01.08,16:25,92195,92295,92175,92280,92,211.1,,,,,
533,2019.01.08,16:30,92280,92335,92240,92315,92,220.6,,,,,
534,2019.01.08,16:35,92310,92415,92280,92360,92,237.8,,,,,
535,2019.01.08,16:40,92360,92425,92325,92385,92,254.4,,,,,
536,2019.01.08,16:45,92385,92405,92260,92345,92,269.4,,,,,
537,2019.01.08,16:50,92345,92425,92305,92420,92,297.8,,,,,
538,2019.01.08,16:55,92420,92480,92315,92320,92,310.0,,,,,
539,2019.01.08,17:00,92325,92435,92265,92375,92,332.2,,,,,
540,2019.01.08,17:05,92380,92425,92340,92375,92,352.8,,,,,
541,2019.01.08,17:10,92375,92380,92270,92320,92,357.2,,,,,
542,2019.01.08,17:15,92315,92375,92245,92265,92,351.7,,,,,
543,2019.01.08,17:20,92265,92335,92210,92325,92,347.8,,,,,
544,2019.01.08,17:25,92325,92405,92310,92370,92,346.1,,,,,
545,2019.01.08,17:30,92365,92445,92340,92405,92,352.8,,,,,
546,2019.01.08,17:35,92405,92480,92390,92455,92,356.7,,,,,
547,2019.01.08,17:40,92455,92590,92415,92540,92,381.1,,,,,
548,2019.01.08,17:45,92545,92645,92520,92600,92,406.1,,,,,
549,2019.01.08,17:50,92605,92645,92565,92635,92,435.0,,,,,
550,2019.01.08,17:55,92635,92685,92580,92650,92,471.7,,,,,
551,2019.01.08,18:00,92645,92715,92640,92675,92,517.2,,,,,
552,2019.01.08,18:05,92680,92700,92565,92660,92,554.4,,,,,
553,2019.01.09,09:00,93090,93160,92965,93000,92,624.4,,,,,
554,2019.01.09,09:05,92990,93020,92935,92995,92,690.0,,,,,
555,2019.01.09,09:10,92990,93045,92980,93010,92,751.7,,,,,
556,2019.01.09,09:15,93010,93045,92970,93030,92,806.1,,,,,
557,2019.01.09,09:20,93030,93140,93010,93130,92,865.0,,,,,
558,2019.01.09,09:25,93125,93150,93055,93095,92,916.1,,,,,
559,2019.01.09,09:30,93100,93125,93040,93065,92,962.2,,,,,
560,2019.01.09,09:35,93070,93095,93060,93090,93,008.3,,,,,
561,2019.01.09,09:40,93090,93230,93075,93230,93,071.7,,,,,
562,2019.01.09,09:45,93225,93280,93190,93270,93,101.7,,,,,
563,2019.01.09,09:50,93270,93290,93155,93170,93,121.1,,,,,
564,2019.01.09,09:55,93170,93225,93155,93205,93,142.8,,,,,
565,2019.01.09,10:00,93200,93220,93125,93135,93,154.4,,,,,
566,2019.01.09,10:05,93140,93140,93010,93010,93,141.1,,,,,
567,2019.01.09,10:10,93020,93065,92925,93035,93,134.4,,,,,
568,2019.01.09,10:15,93035,93035,92835,92950,93,121.7,,,,,
569,2019.01.09,10:20,92955,93115,92925,93035,93,115.6,,,,,
570,2019.01.09,10:25,93035,93070,92965,93020,93,092.2,,,,,
571,2019.01.09,10:30,93015,93045,92835,92880,93,048.9,,,,,
572,2019.01.09,10:35,92880,93030,92855,92995,93,029.4,,,,,
573,2019.01.09,10:40,92990,93215,92975,93180,93,026.7,,,,,
574,2019.01.09,10:45,93180,93230,93085,93110,93,023.9,,,,,
575,2019.01.09,10:50,93115,93260,93050,93240,93,049.4,,,,,
576,2019.01.09,10:55,93240,93340,93200,93280,93,076.7,,,,,
577,2019.01.09,11:00,93280,93415,93230,93325,93,118.3,,,,,
578,2019.01.09,11:05,93325,93360,93275,93345,93,152.8,,,,,
579,2019.01.09,11:10,93345,93500,93320,93455,93,201.1,,,,,
580,2019.01.09,11:15,93460,93500,93370,93485,93,268.3,,,,,
581,2019.01.09,11:20,93480,93560,93430,93555,93,330.6,,,,,
582,2019.01.09,11:25,93560,93680,93530,93590,93,376.1,,,,,
583,2019.01.09,11:30,93590,93770,93575,93685,93,440.0,,,,,
584,2019.01.09,11:35,93685,93715,93620,93640,93,484.4,,,,,
585,2019.01.09,11:40,93645,93740,93620,93675,93,528.3,,,,,
586,2019.01.09,11:45,93675,93800,93655,93735,93,573.9,,,,,
587,2019.01.09,11:50,93735,93765,93675,93760,93,620.0,,,,,
588,2019.01.09,11:55,93755,93785,93640,93665,93,643.3,,,,,
589,2019.01.09,12:00,93670,93670,93560,93640,93,660.6,,,,,
590,2019.01.09,12:05,93640,93750,93635,93745,93,681.7,,,,,
591,2019.01.09,12:10,93745,93830,93695,93730,93,697.2,,,,,
592,2019.01.09,12:15,93725,93760,93610,93620,93,690.0,,,,,
593,2019.01.09,12:20,93620,93735,93600,93710,93,697.8,,,,,
594,2019.01.09,12:25,93710,93765,93615,93650,93,695.0,,,,,
595,2019.01.09,12:30,93650,93895,93650,93875,93,710.6,,,,,
596,2019.01.09,12:35,93875,93975,93805,93810,93,716.1,,,,,
597,2019.01.09,12:40,93810,93860,93695,93835,93,735.0,,,,,
598,2019.01.09,12:45,93840,93880,93700,93795,93,752.2,,,,,
599,2019.01.09,12:50,93795,94005,93785,93990,93,779.4,,,,,
600,2019.01.09,12:55,93990,93995,93840,93925,93,801.1,,,,,
601,2019.01.09,13:00,93920,94035,93885,94015,93,845.0,,,,,
602,2019.01.09,13:05,94020,94055,93930,94000,93,877.2,,,,,
603,2019.01.09,13:10,94000,94080,93990,94005,93,916.7,,,,,
604,2019.01.09,13:15,94005,94085,93940,94045,93,935.6,,,,,
605,2019.01.09,13:20,94045,94135,94040,94120,93,970.0,,,,,
606,2019.01.09,13:25,94125,94150,93975,94065,93,995.6,,,,,
607,2019.01.09,13:30,94065,94065,93820,93850,94,001.7,,,,,
608,2019.01.09,13:35,93855,94015,93835,93940,93,996.1,,,,,
609,2019.01.09,13:40,93940,93940,93765,93770,93,978.9,,,,,
610,2019.01.09,13:45,93770,93865,93650,93815,93,956.7,,,,,
611,2019.01.09,13:50,93815,93900,93695,93770,93,931.1,,,,,
612,2019.01.09,13:55,93765,93815,93675,93770,93,905.0,,,,,
613,2019.01.09,14:00,93770,93935,93735,93910,93,890.0,,,,,
614,2019.01.09,14:05,93910,93965,93870,93905,93,866.1,,,,,
615,2019.01.09,14:10,93900,93925,93790,93830,93,840.0,,,,,
616,2019.01.09,14:15,93830,93895,93780,93855,93,840.6,,,,,
617,2019.01.09,14:20,93855,93975,93790,93925,93,838.9,,,,,
618,2019.01.09,14:25,93925,94095,93925,94055,93,870.6,,,,,
619,2019.01.09,14:30,94055,94060,93940,93995,93,890.6,,,,,
620,2019.01.09,14:35,93990,94040,93910,93935,93,908.9,,,,,
621,2019.01.09,14:40,93940,93970,93890,93925,93,926.1,,,,,
622,2019.01.09,14:45,93925,93990,93860,93925,93,927.8,,,,,
623,2019.01.09,14:50,93920,94070,93900,94010,93,939.4,,,,,
624,2019.01.09,14:55,94015,94050,93885,93895,93,946.7,,,,,
625,2019.01.09,15:00,93895,93990,93875,93985,93,961.1,,,,,
626,2019.01.09,15:05,93990,94000,93890,93890,93,957.2,,,,,
627,2019.01.09,15:10,93890,93920,93825,93850,93,934.4,,,,,
628,2019.01.09,15:15,93850,93935,93825,93915,93,925.6,,,,,
629,2019.01.09,15:20,93915,93955,93870,93940,93,926.1,,,,,
630,2019.01.09,15:25,93940,93985,93885,93915,93,925.0,,,,,
631,2019.01.09,15:30,93915,93950,93815,93845,93,916.1,,,,,
632,2019.01.09,15:35,93845,93875,93695,93705,93,882.2,,,,,
633,2019.01.09,15:40,93710,93840,93670,93790,93,870.6,,,,,
634,2019.01.09,15:45,93790,93890,93785,93870,93,857.8,,,,,
635,2019.01.09,15:50,93870,93885,93760,93815,93,849.4,,,,,
636,2019.01.09,15:55,93810,93900,93805,93885,93,853.3,,,,,
637,2019.01.09,16:00,93885,93930,93805,93885,93,850.0,,,,,
638,2019.01.09,16:05,93890,93960,93835,93910,93,846.7,,,,,
639,2019.01.09,16:10,93915,93950,93835,93885,93,843.3,,,,,
640,2019.01.09,16:15,93885,93930,93815,93910,93,850.6,,,,,
641,2019.01.09,16:20,93910,93975,93845,93880,93,870.0,,,,,
642,2019.01.09,16:25,93875,93930,93845,93885,93,880.6,,,,,
643,2019.01.09,16:30,93885,93930,93800,93820,93,875.0,,,,,
644,2019.01.09,16:35,93820,93845,93770,93845,93,878.3,,,,,
645,2019.01.09,16:40,93845,93870,93780,93825,93,871.7,,,,,
646,2019.01.09,16:45,93830,93895,93805,93835,93,866.1,,,,,
647,2019.01.09,16:50,93835,93845,93760,93770,93,850.6,,,,,
648,2019.01.09,16:55,93765,93845,93760,93825,93,843.9,,,,,
649,2019.01.09,17:00,93825,94015,93820,93945,93,847.8,,,,,
650,2019.01.09,17:05,93940,94065,93940,94030,93,864.4,,,,,
651,2019.01.09,17:10,94030,94035,93895,93955,93,872.2,,,,,
652,2019.01.09,17:15,93950,93970,93780,93805,93,870.6,,,,,
653,2019.01.09,17:20,93805,93885,93760,93825,93,868.3,,,,,
654,2019.01.09,17:25,93815,93965,93800,93900,93,876.7,,,,,
655,2019.01.09,17:30,93900,93950,93865,93925,93,886.7,,,,,
656,2019.01.09,17:35,93930,93995,93930,93970,93,908.9,,,,,
657,2019.01.09,17:40,93965,94025,93925,94025,93,931.1,,,,,
658,2019.01.09,17:45,94020,94190,94000,94130,93,951.7,,,,,
659,2019.01.09,17:50,94135,94160,94070,94145,93,964.4,,,,,
660,2019.01.09,17:55,94145,94170,94065,94130,93,983.9,,,,,
661,2019.01.09,18:00,94130,94160,94070,94105,94,017.2,,,,,
662,2019.01.09,18:05,94105,94155,94070,94155,94,053.9,,,,,
663,2019.01.10,09:00,93685,93735,93565,93690,94,030.6,,,,,
664,2019.01.10,09:05,93685,93725,93575,93585,93,992.8,,,,,
665,2019.01.10,09:10,93585,93640,93565,93630,93,955.0,,,,,
666,2019.01.10,09:15,93630,93805,93625,93775,93,927.2,,,,,
667,2019.01.10,09:20,93780,93840,93730,93780,93,888.3,,,,,
668,2019.01.10,09:25,93775,93780,93710,93715,93,840.6,,,,,
669,2019.01.10,09:30,93715,93740,93690,93695,93,792.2,,,,,
670,2019.01.10,09:35,93690,93745,93660,93735,93,751.1,,,,,
671,2019.01.10,09:40,93730,93770,93670,93690,93,699.4,,,,,
672,2019.01.10,09:45,93690,93720,93615,93620,93,691.7,,,,,
673,2019.01.10,09:50,93615,93655,93600,93625,93,696.1,,,,,
674,2019.01.10,09:55,93620,93710,93620,93695,93,703.3,,,,,
675,2019.01.10,10:00,93700,93795,93670,93745,93,700.0,,,,,
676,2019.01.10,10:05,93740,93775,93650,93700,93,691.1,,,,,
677,2019.01.10,10:10,93700,93750,93665,93685,93,687.8,,,,,
678,2019.01.10,10:15,93680,93765,93630,93755,93,694.4,,,,,
679,2019.01.10,10:20,93750,93845,93715,93725,93,693.3,,,,,
680,2019.01.10,10:25,93720,93735,93640,93690,93,693.3,,,,,
681,2019.01.10,10:30,93690,93780,93660,93735,93,706.1,,,,,
682,2019.01.10,10:35,93735,93745,93610,93655,93,709.4,,,,,
683,2019.01.10,10:40,93650,93710,93615,93680,93,707.8,,,,,
684,2019.01.10,10:45,93675,93885,93675,93840,93,718.3,,,,,
685,2019.01.10,10:50,93835,93870,93745,93800,93,729.4,,,,,
686,2019.01.10,10:55,93805,93825,93725,93740,93,735.6,,,,,
687,2019.01.10,11:00,93740,93835,93700,93800,93,740.6,,,,,
688,2019.01.10,11:05,93795,93815,93765,93805,93,749.4,,,,,
689,2019.01.10,11:10,93805,93925,93750,93910,93,773.9,,,,,
690,2019.01.10,11:15,93915,93930,93840,93845,93,786.1,,,,,
691,2019.01.10,11:20,93845,93915,93845,93875,93,810.6,,,,,
692,2019.01.10,11:25,93875,93910,93840,93865,93,831.1,,,,,
693,2019.01.10,11:30,93860,93915,93800,93805,93,827.2,,,,,
694,2019.01.10,11:35,93805,93840,93770,93810,93,828.3,,,,,
695,2019.01.10,11:40,93815,93860,93725,93735,93,827.8,,,,,
696,2019.01.10,11:45,93730,93780,93670,93760,93,823.3,,,,,
697,2019.01.10,11:50,93755,93795,93670,93705,93,812.2,,,,,
698,2019.01.10,11:55,93705,93725,93635,93685,93,787.2,,,,,
699,2019.01.10,12:00,93690,93765,93650,93760,93,777.8,,,,,
700,2019.01.10,12:05,93760,93825,93720,93735,93,762.2,,,,,
701,2019.01.10,12:10,93730,93770,93700,93720,93,746.1,,,,,
702,2019.01.10,12:15,93715,93735,93660,93695,93,733.9,,,,,
703,2019.01.10,12:20,93695,93695,93575,93665,93,717.8,,,,,
704,2019.01.10,12:25,93665,93720,93635,93705,93,714.4,,,,,
705,2019.01.10,12:30,93705,93860,93685,93755,93,713.9,,,,,
706,2019.01.10,12:35,93760,93855,93740,93755,93,719.4,,,,,
707,2019.01.10,12:40,93755,93845,93700,93785,93,730.6,,,,,
708,2019.01.10,12:45,93785,93870,93715,93840,93,739.4,,,,,
709,2019.01.10,12:50,93840,93985,93825,93940,93,762.2,,,,,
710,2019.01.10,12:55,93935,94000,93865,93995,93,792.8,,,,,
711,2019.01.10,13:00,93990,94160,93990,94100,93,837.8,,,,,
712,2019.01.10,13:05,94095,94380,94090,94350,93,913.9,,,,,
713,2019.01.10,13:10,94350,94435,94295,94335,93,983.9,,,,,
714,2019.01.10,13:15,94330,94395,94285,94305,94,045.0,,,,,
715,2019.01.10,13:20,94310,94380,94300,94365,94,112.8,,,,,
716,2019.01.10,13:25,94355,94390,94230,94345,94,175.0,,,,,
717,2019.01.10,13:30,94345,94470,94340,94385,94,235.6,,,,,
718,2019.01.10,13:35,94390,94415,94250,94320,94,277.8,,,,,
719,2019.01.10,13:40,94315,94335,94190,94200,94,300.6,,,,,
720,2019.01.10,13:45,94195,94265,94165,94225,94,314.4,,,,,
721,2019.01.10,13:50,94220,94300,94210,94280,94,306.7,,,,,
722,2019.01.10,13:55,94280,94335,94250,94330,94,306.1,,,,,
723,2019.01.10,14:00,94330,94335,94210,94270,94,302.2,,,,,
724,2019.01.10,14:05,94270,94380,94245,94350,94,300.6,,,,,
725,2019.01.10,14:10,94350,94390,94310,94360,94,302.2,,,,,
726,2019.01.10,14:15,94360,94435,94315,94385,94,302.2,,,,,
727,2019.01.10,14:20,94385,94405,94325,94335,94,303.9,,,,,
728,2019.01.10,14:25,94340,94365,94280,94290,94,313.9,,,,,
729,2019.01.10,14:30,94295,94390,94270,94385,94,331.7,,,,,
730,2019.01.10,14:35,94380,94495,94375,94430,94,348.3,,,,,
731,2019.01.10,14:40,94430,94450,94305,94315,94,346.7,,,,,
732,2019.01.10,14:45,94320,94385,94300,94355,94,356.1,,,,,
733,2019.01.10,14:50,94355,94390,94305,94380,94,359.4,,,,,
734,2019.01.10,14:55,94385,94525,94365,94480,94,372.8,,,,,
735,2019.01.10,15:00,94485,94540,94380,94410,94,375.6,,,,,
736,2019.01.10,15:05,94405,94405,94045,94265,94,367.8,,,,,
737,2019.01.10,15:10,94270,94465,94245,94310,94,370.0,,,,,
738,2019.01.10,15:15,94315,94430,94300,94385,94,370.0,,,,,
739,2019.01.10,15:20,94380,94430,94325,94360,94,362.2,,,,,
740,2019.01.10,15:25,94355,94380,94200,94205,94,350.0,,,,,
741,2019.01.10,15:30,94205,94300,94170,94190,94,331.7,,,,,
742,2019.01.10,15:35,94195,94265,94165,94210,94,312.8,,,,,
743,2019.01.10,15:40,94210,94235,94145,94220,94,283.9,,,,,
744,2019.01.10,15:45,94220,94400,94210,94355,94,277.8,,,,,
745,2019.01.10,15:50,94355,94435,94265,94275,94,278.9,,,,,
746,2019.01.10,15:55,94270,94305,94185,94230,94,270.0,,,,,
747,2019.01.10,16:00,94240,94315,94210,94240,94,253.9,,,,,
748,2019.01.10,16:05,94240,94260,94075,94085,94,223.3,,,,,
749,2019.01.10,16:10,94090,94155,93985,93990,94,199.4,,,,,
750,2019.01.10,16:15,93990,94005,93780,93830,94,159.4,,,,,
751,2019.01.10,16:20,93830,93835,93675,93685,94,101.1,,,,,
752,2019.01.10,16:25,93680,93875,93680,93870,94,062.2,,,,,
753,2019.01.10,16:30,93870,93970,93850,93875,94,008.9,,,,,
754,2019.01.10,16:35,93870,93980,93855,93925,93,970.0,,,,,
755,2019.01.10,16:40,93930,93945,93775,93850,93,927.8,,,,,
756,2019.01.10,16:45,93850,93945,93810,93920,93,892.2,,,,,
757,2019.01.10,16:50,93920,94070,93880,93960,93,878.3,,,,,
758,2019.01.10,16:55,93965,94060,93950,94020,93,881.7,,,,,
759,2019.01.10,17:00,94015,94060,93905,93920,93,891.7,,,,,
760,2019.01.10,17:05,93925,94130,93920,94120,93,940.0,,,,,
761,2019.01.10,17:10,94120,94215,94070,94130,93,968.9,,,,,
762,2019.01.10,17:15,94135,94190,94070,94185,94,003.3,,,,,
763,2019.01.10,17:20,94185,94260,94130,94180,94,031.7,,,,,
764,2019.01.10,17:25,94185,94310,94160,94295,94,081.1,,,,,
765,2019.01.10,17:30,94295,94340,94225,94265,94,119.4,,,,,
766,2019.01.10,17:35,94260,94300,94195,94250,94,151.7,,,,,
